


















8;3089,845











1;3128,836



8;3140,167





8;3165,16









5;3211,816















1;3256,805





8;3282,798















9;3374,776











5;3409,767





6;3425,763



5;3452,757



















1;3512,742































2;3623,049























1;3714,693











1;3773,678





































6;3907,313



















1;3994,625





























































8;4200,317









1;4221,661





8;4242,004













8;4293,363





1;4326,712













5;4387,409













1;4430,43





1;4485,4572;4495,795











6;4549,488























1;4675,216









6;4703,563













1;4770,5962;4779,267













6;4851,302



6;4869,311















7;4933,675













5;4996,039

8;5002,375





9;5041,395















6;5084,749



















1;5156,784

2;5172,458

1;5187,799





5;5207,809









8;5247,1629;5256,166

6;5264,17



8;5277,51





6;5298,854



8;5306,19













1;5356,882



1;5367,22



5;5376,2256;5382,228









1;5405,572





8;5427,917













1;5451,261

8;5459,599











6;5485,611







8;5505,955

















8;5552,978



9;5575,655







5;5614,6746;5621,678







8;5649,024

8;5662,364

1;5675,037

2;5699,049

















6;5768,75

2;5784,424











6;5825,11







5;5857,4596;5869,465

8;5877,136







8;5906,483











6;5949,838

1;5958,509





6;5989,524









































8;6116,919

























6;6188,955







6;6212,633







6;6246,649









8;6270,328

6;6278,999

5;6287,336

8;6291,671















6;6355,703

5;6383,716



















6;6446,08

1;6462,421



1;6472,76





1;6488,768









5;6539,792













5;6576,477



8;6586,148













5;6615,4966;6622,166

8;6631,837





1;6652,514

1;6657,85



6;6666,188





8;6686,864



9;6702,539











1;6750,562

































3;6836,604

1;6839,939

1;6850,944















9;6910,974

1;6916,977





6;6929,316









6;6976,005











1;7007,354











8;7050,042







1;7081,0572;7086,393

1;7098,732





5;7123,744

5;7128,747



5;7139,752







8;7157,761









2;7204,784







8;7260,811



8;7268,481









1;7315,838







6;7339,85

1;7352,8562;7372,866





1;7421,223









5;7500,928











3;7557,623

6;7577,966



















4;7655,0035;7660,339











3;7724,037





1;7744,714

8;7755,386

7;7817,083





























2;7929,471

1;7943,4782;7966,822



3;7998,171

1;8018,5142;8031,521



1;8063,536









8;8122,8989;8134,571









7;8222,5698;8229,229



7;8274,1868;8281,179

8;8324,137





8;8374,088

6;8385,743

4;8438,358

8;8443,0219;8455,675

5;8469,9946;8474,989





1;8519,612

6;8530,602











5;8637,83

8;8642,1599;8653,8140;8663,139





























1;8845,294

1;8851,2882;8864,275



8;8900,906









7;8969,506

8;8973,169

1;8984,158

8;9000,809

1;9019,457

2;9031,1123;9062,082

6;9096,715



6;9120,358

8;9135,011





3;9208,938







7;9293,5228;9296,187

5;9314,169





6;9342,475

2;9355,462

2;9364,12



5;9387,764

1;9401,417



6;9438,048



2;9448,7043;9460,026





1;9481,672

8;9489,664

1;9495,991









8;9540,947



2;9556,599



9;9590,565



6;9605,551

6;9630,193



1;9669,488



3;9689,802



2;9705,12

6;9722,437





1;9766,394



1;9780,38

8;9785,708

5;9803,3576;9824,337























8;9921,9089;9934,229









8;9997,168

6;10028,47

5;10045,796;10063,77











2;10129,04

6;10140,03







1;10163,01

5;10178,99

6;10185,98





2;10263,91

6;10285,89





8;10330,51

1;10341,17

















5;10410,76





8;10422,42

5;10436,07

3;10446,4





5;10463,71



1;10471,7

3;10495,01









7;10601,918;10607,579;10624,550;10636,54

7;10655,52



1;10692,49





9;10734,45







8;10750,1









6;10806,38





5;10844,34





8;10865,32

1;10871,982;10884,63

1;10901,282;10909,28

8;10945,57

9;10971,55





8;11005,189;11014,170;11028,831;11032,82

8;11056,139;11071,45



3;11092,1

6;11110,75

8;11135,069;11146,380;11159,7





6;11189











8;11237,62





6;11265,59







1;11300,892;11307,55

7;11332,86

1;11337,862;11349,18

7;11383,15

1;11396,472;11408,12



2;11444,42

1;11482,72











8;11535,66

5;11550,656;11561,31

5;11573,966;11578,62

4;11603,6



1;11640,892;11656,553;11673,53



4;11694,515;11699,84







3;11748,12



5;11775,436;11783,42





7;11830,388;11840,37

1;11849,36









1;11932,612;11941,93

6;11974,57

6;11982,23

6;11993,55







6;12034,51





6;12056,16



7;12100,118;12107,44

6;12136,08

2;12156,06





3;12212,34

8;12228,32









6;12328,89

8;12337,55

3;12360,52

5;12369,52



2;12394,16

3;12419,47



8;12429,129;12438,12



9;12463,09

2;12479,083;12497,06



1;12516,042;12526,03

5;12542,35

5;12589,97

6;12606,62

1;12616,61

1;12630,26

5;12651,91



2;12701,19

5;12717,846;12721,84







9;12775,12









5;12813,426;12815,41



6;12856,04

2;12876,02

9;12918,31







1;12954,28

6;12962,27

9;12988,58

6;12997,24







8;13091,48

8;13103,13

6;13131,77

5;13152,756;13163,07

8;13172,4



8;13213,029;13224,35







8;13252,65







6;13301,27

2;13326,58





5;13345,89

3;13364,21

6;13376,86

8;13388,52

2;13420,823;13433,81





8;13463,45

6;13475,17;13494,08

8;13500,08

2;13537,04

4;13554,695;13563,686;13582,66

4;13607,975;13614,63

8;13619,969;13628,29

6;13648,27

1;13664,582;13671,58



2;13698,883;13708,87









2;13875,71

9;13905,350;13916,671;139222;13932,993;13941,654;13961,295;13967,626;13973,95

8;13979,949;13989,270;13997,599;14035,55


6;14082,177;14102,498;14108,159;14119,140;14130,461;14135,79



1;14157,432;14163,43



2;14204,063;14211,38



5;14227,036;14233,037;14249,348;14254,01



3;14287,97

8;14295,63

5;14321,946;14326,94

7;14351,918;14354,91



7;14391,878;14398,87

2;14414,183;14419,844;14432,83

5;14448,82



3;14468,13



1;14491,112;14500,773;14515,75

5;14520,756;14543,39

9;14568,70;14575,031;14581,02

8;14595,019;14605,33

4;14639,965;14648,296;14652,62

9;14666,27







3;14714,22

1;14722,222;14732,21



8;14741,53

5;14763,846;14767,17

6;14789,82

1;14813,792;14823,123;14832,774;14841,775;14846,436;14850,76

6;14865,74



5;14902,376;14916,69





3;14962,98

8;14975,39;14990,29

8;15004,94

2;15036,91

4;15054,565;15062,226;15070,54

6;15088,52

5;15119,166;15127,82





8;15215,739;15226,060;15235,711;15240,712;15251,7

3;15278,674;15291,99

1;15308,64

1;15314,642;15325,63

2;15343,61

2;15353,63;15364,92

3;15439,51



5;15459,56;15464,16

1;15479,812;15484,83;15494,46





9;15528,090;15535,751;15539,422;15545,41

5;15571,056;15574,72

3;15607,35





5;15633,666;15639,65

7;15663,968;15670,969;15679,280;15690,941;15697,932;15703,92

9;15745,88



















9;15893,4







6;15948,68



6;15967,33

8;15986,659;16020,28

1;16027,272;16034,93

5;16041,93

6;16051,92

3;16065,9

1;16073,232;16078,89



1;16097,212;16101,533;16108,534;16121,855;16132,56;16136,177;16149,82

3;16158,484;16171,85;16175,136;16181,127;16195,788;16200,44

5;16209,1

4;16237,07



4;16271,75;16274,036;16277,7

2;16300,67



4;16329,645;16336,646;16342,3

7;16371,27





6;16388,93

8;16394,959;16429,68

8;16436,03

1;16443,712;16456,4

4;16495,145;16500,156;16503,497;16521,538;16530,54

4;16545,915;16560,946;16564,287;16608,78;16620,059;16626,06

8;16637,089;16651,450;16660,461;16668,142;16675,49

5;16698,26;16701,21

6;16720,257;16745,298;16752,319;167640;16776,36

4;16793,055;16795,73

1;16849,52;16858,52

1;16863,86

8;16871,54

6;16881,89

1;16891,58



5;16913,62



3;16935

6;16939,01



8;17002,89;17013,15

3;17025,844;17041,545;17047,88

9;17064,920;17070,931;17087,292;17097,31

6;17110,017;17135,398;17140,49;17151,750;17159,1

5;17164,116;17170,467;17188,498;17196,519;17206,530;17216,551;17222,562;17231,913;17249,95

5;17255,966;17263,647;172798;17282,34

1;17288,022;17297,71

5;17320,756;17327,1



1;17347,132;17354,15



2;17425,963;17437,644;17451,67

5;17478,396;17485,07

9;17510,790;17520,141;17524,812;17533,53;17540,854;17561,555;17567,236;17570,577;17587,94

1;17592,612;17615,323;17625,34

1;17636,37

7;17661,758;17665,76

1;17684,13

9;17724,54



8;17754,69;17769,630;17777,971;17781,652;17785,99

1;17796,682;17805,363;17813,71

4;17826,45;17830,416;17834,757;17849,788;17853,12



5;17914,246;17917,58

6;17931,617;17955,328;17960,669;17968,35

8;17974,699;17981,04

2;17999,073;18006,754;18022,455;18028,136;18030,8

1;18049,17

1;18059,192;18066,2

2;18081,23

7;18108,958;18112,96

1;18119,972;18126,32

3;18157,05

5;18190,456;18194,12

8;18201,89;18211,150;18222,171;18231,192;18237,2



7;18255,918;18261,929;18268,60;18279,951;18283,292;18300,333;18336,4


4;18357,15;18390,846;18394,517;18422,568;18427,919;18433,59




6;18463,987;18484,028;18486,69



5;18502,056;18506,737;18519,098;18521,76





1;18578,22;18585,213;18592,9

5;18597,576;18605,257;18618,618;18621,299;18630,640;18637,98

1;18644,662;18649,673;18655,024;18673,395;18680,46;18685,41

2;18705,783;18713,464;18723,155;18727,836;18730,837;18746,28;18751,549;18758,550;18766,231;18770,582;18778,933;18797,29


6;18803,317;18830,038;18831,7

6;18839,38

1;18847,732;18855,073;18862,76

4;18879,795;18884,86;18888,817;18902,838;18905,519;18911,52

8;18922,219;18935,560;18941,911;18946,59

7;18966,638;18971,39;18979,65

5;18987,676;18995,35

8;19012,719;19018,39

2;19034,763;19046,114;19065,825;19069,83



4;19092,25;19098,886;19102,227;19115,258;19117,259;19124,930;19133,28

2;19137,963;19144,64

8;19148,98

9;191610;19169,351;19174,72;19184,053;19192,06

5;19202,756;19207,09

6;19221,127;19234,158;19237,159;19243,16

2;19252,183;19257,534;19266,885;19269,886;19273,89

5;19291,596;19293,937;19315,38;19319,65



3;19344,7

7;19366,748;19370,759;19377,430;19383,11;19387,112;19392,12

7;19407,828;19413,5

1;19419,842;19428,53



3;19461,92

2;19471,28


3;19576,81



9;19592,510;19612,551;19624,242;19629,583;19638,274;19650,63

9;19657,970;19692,711;19695,382;19703,393;19722,774;19731,455;19736,466;19739,46


6;19758,177;19772,2

5;19778,886;19782,88







5;19808,66;19811,94

8;19819,29

8;19825,63

1;19835,992;19843,673;19853,024;19862,375;19875,736;19879,74

2;19924,493;20007,65


8;20014

1;20022,352;20029,363;20038,05

7;20087,148;20090,829;20098,50;20104,511;20108,18

9;20119,870;20126,891;20130,892;20165,633;20175,31

2;201843;20194,35




2;20299,223;20307,24

6;20314,257;20334,638;20338,639;20343,980;20351,321;20358,342;20367,023;20374,044;20385,72

1;20401,092;20406,1

5;20414,786;20419,467;20430,148;20432,829;20443,50;20460,541;20466,882;20473,93;20502,95

9;20518,320;20524,331;20529,342;20535,68

7;20553,388;20555,399;20561,070;20567,08

2;20573,763;20581,444;20606,825;20611,836;20615,84

2;20624,863;20630,54

2;20636,553;20644,234;20655,255;20660,266;20663,67;20676,638;20679,39;20689,980;20696,661;20701,67

8;20709,029;20715,7

1;20722,05

3;20731,44;20739,755;20750,776;20754,11



5;20767,136;20774,48

3;20788,84

1;20819,92;20825,923;20832,26

4;20851,635;20856,646;20860,65

8;208719;20876,350;20881,691;20883,72;20888,043;20895,724;20906,07

2;20915,093;20923,774;20934,795;20939,146;20942,817;20953,168;20955,59;20974,540;20980,551;20984,892;20992,24


8;21012,619;21022,630;21028,981;21033,322;21039,673;21045,684;21058,045;21061,04

8;21064,719;21069,720;21077,071;21084,422;21088,763;21092,77

3;21105,794;21116,155;21118,826;21122,49

2;21133,183;21139,86

1;21148,882;21154,223;21161,244;21172,595;21178,946;21181,94

5;21192,36;21195,64

7;21216,018;21218,35





7;21252,75

2;21259,76

7;21275,798;21277,89;21285,810;21292,491;21297,17

1;21315,872;21324,223;21329,94;21341,925;21344,596;21346,937;21361,638;21364,639;21372,310;21381,331;21385,672;21392,023;21397,034;21407,055;21409,72


8;21416,73

5;21495,896;21498,237;21508,918;21512,259;21519,270;21524,611;21529,292;21534,963;21541,314;21553,335;21559,356;21562,357;21576,388;21580,399;21586,06


6;21597,09



5;21614,796;21617,467;21629,158;21631,499;21637,50;21642,511;21644,512;21652,193;21658,214;21678,245;21682,256;21686,26



1;21698,622;21704,633;21711,314;21729,685;21733,026;21737,697;21749,388;21753,399;21760,40;21766,751;21769,422;21774,433;21778,77

8;21786,469;21793,80;21801,481;21804,822;21811,53;21818,524;21826,875;21830,546;21833,557;21845,24

3;21851,58





7;21878,978;21881,319;21887,990;21892,331;21894,672;21899,683;21904,354;21912,035;21914,71

2;21922,393;21929,4

8;21934,089;21947,44

1;21955,792;21960,133;21968,14

6;21974,827;21984,848;21987,189;21993,530;21997,871;22000,212;22011,563;22017,24

5;22021,586;22025,59



5;22048,36;22050,97

7;22075,358;22077,699;22082,70;22086,371;22089,042;22093,72

8;22103,079;22109,080;22114,761;22117,772;22126,123;22132,46



3;22203,274;22210,285;22214,966;22217,96

2;22226,983;22233,33

4;22247,025;22250,036;22253,37

6;22267,737;22277,75

8;22282,769;22288,430;22293,781;22296,122;22300,12

2;22312,48

6;22321,167;22332,858;22336,869;22343,540;22367,591;22370,262;22376,613;22381,954;22390,635;22395,986;22401,657;22416,35


3;22424,374;22433,055;22435,726;22438,39

6;22444,74

8;22454,429;22460,10;22464,441;22472,792;22478,83;22484,824;22496,515;22499,856;22503,52

6;22513,87



4;22541,265;22545,276;22548,947;22558,638;22561,979;22567,64

5;22576,66

8;22583,689;22590,020;22598,041;22601,712;22609,393;22616,744;22627,095;22630,436;22637,117;22651,14


7;22692,22

9;22700,90;22708,251;22711,932;22720,943;22725,95

7;22810,128;22813,129;22819,470;22826,821;22829,492;22834,53;22842,18


4;22857,545;22861,226;22865,567;22876,918;22879,599;22885,60;22893,611;22898,962;22903,97


2;22955,43;22962,754;22975,115;22979,456;22983,46

3;22995,48

1;23000,152;23005,83

8;23009,519;23014,850;23021,21;23033,552;23041,93;23048,92

9;23061,940;23068,621;23071,292;23077,33;23082,654;230915;23093,676;23098,687;23110,378;23113,719;23119,720;23123,391;23127,742;23135,75

8;23141,769;23148,110;23153,121;23155,122;23161,133;23166,81

8;23174,169;23180,510;23188,521;23192,53

4;23209,95;23214,576;23218,587;23230,948;23233,289;23239,290;23243,631;23248,3

3;23260,334;23269,015;23274,366;23279,37

5;23287,716;23290,727;23306,088;23310,43

2;23325,123;23329,84;23341,495;23346,56;23410,29


2;23422,643;23428,994;23438,685;23442,026;23447,697;23464,068;23466,069;23476,420;23481,091;23484,12;23489,11

7;23513,158;23518,59;23526,850;23534,21;23536,872;23543,213;23548,894;23562,925;23566,266;23570,277;23582,298;23584,639;23590,97


4;23604,675;23608,016;23611,357;23622,378;23627,049;23641,070;23647,751;23650,092;23656,433;23663,454;23671,465;23675,146;23679,147;23689,58;23692,17


9;23701,190;23707,21;23709,872;23716,553;23721,234;23731,915;23736,596;23739,267;23750,288;23753,629;23759,970;23766,311;23769,652;23775,333;23781,68


5;23798,386;23805,067;23816,088;23819,089;23832,110;23838,461;23841,462;23855,493;23876,53


3;23901,584;23910,265;23913,276;23915,61

1;23927,292;23933,973;23942,994;23955,025;23959,026;23962,03

8;23972,059;24034,84

6;24043,527;24057,218;24060,89

4;24075,255;24101,36;24108,31

1;24158,082;24163,763;24169,14;24177,455;24182,466;24185,87;24195,828;24198,499;24205,840;24212,521;24215,862;24221,873;24229,224;24239,95;24246,256;24250,26


2;24262,283;24268,964;24279,655;24283,666;242897;24298,698;24303,369;24322,060;24327,071;24330,082;24335,093;24341,44



5;24354,796;24359,477;24369,82

6;24376,847;24386,868;24390,539;24397,880;24404,891;24445,642;24452,993;24459,334;24468,685;24471,69


9;24479,370;24484,711;24486,722;24492,063;24497,41

4;24513,445;24516,786;24519,787;24531,818;24534,149;24542,490;24576,231;24579,92;24586,25

4;24598,65;24602,616;24609,637;24623,328;24626,999;24633,670;24637,681;24640,352;24645,73;24651,374;24662,065;24666,746;24669,41

1;24673,752;24679,09

5;24686,116;24689,787;24709,498;24712,839;24719,840;24724,521;24726,852;24732,533;24738,544;24747,235;24751,96;24754,577;24763,938;24766,69;24771,27


8;24784,979;24792,650;24798,331;24800,662;24808,013;24814,364;24823,045;24827,726;24832,067;24842,758;24845,429;24853,10;24859,451;24862,792;24871,13


2;24888,173;24896,184;24905,25;24908,886;24912,217;24922,578;24926,58

6;24932,597;24945,288;24947,95

8;24952,63

2;24957,973;24963,314;24972,675;24976,676;24979,687;24989,378;24992,379;24999,050;25006,731;25010,412;25016,083;25020,764;25028,785;25031,456;25036,797;25047,148;25050,15


3;25062,17

5;25067,186;25069,867;25082,888;25085,229;25090,560;25097,911;25100,582;25105,593;25110,94


3;25170,05

7;25194,18;25196,449;25203,450;25207,461;25210,132;25216,473;25223,154;25233,515;25236,856;25239,857;25251,548;25254,219;25262,230;25267,571;25269,582;25277,26


9;25288,950;25294,631;25298,32;25302,313;25308,994;25318,675;25323,026;25327,027;25334,718;25336,389;25343,050;25347,731;25351,072;25356,413;25361,764;25379,135;25381,46


7;25394,498;25397,499;25403,170;25409,521;25412,522;25418,873;25424,554;25433,565;25436,96;25439,917;25448,938;25451,939;25459,620;25464,291;25466,63

2;25476,313;25481,664;25491,345;25494,686;25499,367;25512,058;25514,059;25520,070;25525,081;25529,08

7;25542,448;25545,459;25549,790;25556,141;25559,482;25564,153;25570,5




7;25645,318;25647,319;25653,330;25657,331;25660,012;25666,023;25673,034;25684,395;25687,39

5;25692,746;25696,087;25704,768;25706,439;25712,440;25717,791;25721,132;25725,133;25728,814;25735,155;25738,836;25742,57;25751,858;25753,529;25758,20;25762,87

3;25773,234;25781,585;25784,926;25787,927;25796,948;25798,949;25803,620;25809,631;25811,632;25815,983;25820,994;25831,015;25835,356;25840,36

3;25847,714;25856,395;25860,46;25863,077;25872,098;25874,429;25880,10;25885,111;25888,122;25892,463;25896,474;25905,825;25908,826;25911,57;25923,528;25926,19

2;25934,883;25939,554;25947,575;25949,96;25952,247;25960,938;25962,939;25970,280;25975,621;25978,632;25983,33;25987,984;25995,995;25999,336;26002,347;26011,028;26013,369;26019,040;26024,721;26026,72


7;26039,758;26041,759;26046,090;26050,771;26054,782;26059,453;26064,464;26075,485;26079,166;26082,16

3;26096,194;26103,875;26106,546;26109,557;26119,578;26121,249;26126,250;26131,261;26134,932;26139,273;26143,62

7;26157,648;26159,659;26164,990;261721;26174,682;26178,68

1;26183,692;26188,043;26192,384;26199,725;26203,46;26206,077;26215,098;26217,769;26223,10;26227,451;26230,122;26234,133;26239,474;26247,825;26251,166;26254,57;26263,858;26266,529;26272,530;26275,871;26278,54


3;26286,564;26294,585;26297,586;26300,597;26309,948;26312,61

8;26320,299;26325,640;26329,981;26332,652;26338,333;26344,01


4;26426,835;26429,516;26433,517;26444,28;26446,879;26451,550;26455,891;26457,892;26462,93;26469,254;26475,935;26479,276;26482,617;26492,968;26494,639;26500,310;26505,321;26508,662;26513,67


5;26522,026;26526,037;26537,058;26539,399;26546,070;26552,081;26554,422;26560,093;26565,14;26581,85;26584,816;26588,48

4;26607,195;26610,196;26613,877;26624,898;26626,899;26631,90;26637,241;26639,582;26644,263;26650,64;26659,295;26662,636;26675,657;26686,018;26688,68


1;26698,362;26702,713;26708,054;26717,45;26720,416;26723,417;26731,768;26734,439;26741,450;26746,791;26749,462;26753,14

3;26759,48

1;26764,832;26768,833;26773,514;26780,19

1;26783,862;26788,213;26793,214;26803,575;26807,586;26811,587;26821,948;26823,949;26828,620;26833,961;26836,32;26841,643;26846,324;268565;26859,346;26865,02

1;26873,042;26877,383;26883,394;26891,415;26894,086;26896,757;26905,778;26908,449;26913,780;26919,131;26921,82;26925,81

8;26932,499;26938,50;26943,511;26945,852;26950,523;26955,24;26964,215;26966,896;26970,567;26978,588;26981,259;26990,930;26995,611;26999,282;27003,633;27011,314;27019,995;270236;27026,34


4;27038,035;27042,036;27044,717;27056,398;27059,07

1;27065,752;27070,763;27076,434;27084,455;27088,466;27092,87;27103,158;27105,499;27110,170;27114,171;27116,852;27121,193;27125,534;27135,885;27139,226;27142,567;27152,928;27154,929;27160,6


4;27170,955;27173,966;27177,637;27185,318;27187,989;27194,660;27198,341;27200,342;27205,353;27211,034;27218,385;27221,386;27224,397;27234,078;27236,089;27242,760;27247,431;27249,442;27254,113;27259,46


3;27268,47

5;27276,826;27280,167;27289,528;27291,529;27298,20;27302,541;27305,882;27310,563;27315,574;27324,925;27329,266;27333,67;27343,298;27346,969;27351,640;27355,981;27358,652;27362,993;27367,67


9;27379,360;27384,031;27386,712;27392,383;27397,394;27408,085;27412,096;27414,767;27424,118;27426,459;27432,790;27437,471;27439,812;27445,823;27449,83


5;27477,556;27480,897;27489,578;27491,589;27497,250;27502,931;27505,942;27511,283;27515,964;27525,645;27529,326;27531,997;27542,348;27545,019;27550,020;27554,71;27559,38

5;27563,056;27566,05

4;27585,765;27588,436;27591,447;27601,128;27606,139;27611,480;27616,151;27618,162;27622,833;27629,18

6;27634,197;27641,878;27644,889;27650,550;27654,561;27657,92;27661,243;27665,92

4;27676,65;27679,28

1;27683,952;27689,293;27706,334;27712,345;27715,016;27718,027;27730,718;27733,389;27738,060;27742,731;27746,072;27750,083;27754,76

2;27769,453;27773,794;27782,485;27785,156;27789,167;27798,848;27802,529;27809,20;27813,21;27815,542;27819,883;27826,564;27832,915;27835,586;27838,597;27847,278;27849,279;27854,620;27859,291;27860,96


2;27869,653;27874,99


